,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,Cons_1,Cons_2,Cons_3,Cons_4,Cons_5,Cons_6,Cons_7,Cons_8,Cons_9,Cons_10,Cons_11,Cons_12,Cons_13,Cons_14
1/2/2007 6:00,118.6723684,56.37281932,55.40664448,43.38798873,31.92747631,-19.40410007,-49.83663244,22.13722008,12.91948283,32.75543595,5.717363791,5.793483532,14.1633028,-3.06E-09,22.13722008,3.937666696,8.65588244,-2.932744123,1.816201891,5.353333211,-118.6723684,-56.37281932,-55.40664448,-43.38798873,-31.92747631,19.40410007,49.83663244,-22.13722008,-12.91948283,-32.75543595,-5.717363791,-5.793483532,-14.1633028,3.06E-09,-22.13722008,-3.937666696,-8.65588244,2.932744123,-1.816201891,-5.353333211,-175.0451877,-12.04974111,74.81074455,38.7638182,5.708227244,7.081285821,0,-3.06E-09,22.46315377,6.870410818,2.784619669,3.977281641,10.62617148,14.00921565
1/2/2007 7:00,164.4498927,74.9140758,76.70769971,56.73561077,40.13305334,-30.29994984,-71.84249767,15.10482561,14.93216036,32.58528001,12.13812771,10.74761412,26.60047389,-29.96640106,45.07122667,5.005201584,13.82097167,-7.433497305,3.581631798,10.60501259,-164.4498927,-74.9140758,-76.70769971,-56.73561077,-40.13305334,30.29994984,71.84249767,-15.10482561,-14.93216036,-32.58528001,-12.13812771,-10.74761412,-26.60047389,29.96640106,-45.07122667,-5.005201584,-13.82097167,7.433497305,-3.581631798,-10.60501259,-239.3639685,-9.126471113,107.0076496,68.24117263,10.61935146,-16.90093571,0,-29.96640106,41.17721378,12.43869889,4.704630405,7.165982326,19.5770931,24.42598425
1/2/2007 8:00,165.7300193,74.93302126,77.18369784,56.57583686,39.7217381,-31.01564115,-72.87190061,12.47087368,14.53597492,30.65344124,12.96499348,11.36241623,28.00931236,-35.55621708,48.02709075,4.948696306,14.09518314,-8.028830756,3.712994925,11.10554676,-165.7300193,-74.93302126,-77.18369784,-56.57583686,-39.7217381,31.01564115,72.87190061,-12.47087368,-14.53597492,-30.65344124,-12.96499348,-11.36241623,-28.00931236,35.55621708,-48.02709075,-4.948696306,-14.09518314,8.028830756,-3.712994925,-11.10554676,-240.6630405,-7.751253512,108.199339,71.42524773,11.12941751,-21.68328083,0,-35.55621708,43.51918623,12.97752706,4.93616272,7.649421306,20.61676053,25.2007299
1/2/2007 9:00,162.2809249,74.94727978,75.72805122,57.06667737,40.91372761,-28.82468424,-70.00516736,19.76849827,15.77801845,36.13752149,10.75200358,9.831358376,24.37422063,-20.77635875,40.54485702,4.807201184,13.0328539,-6.408374391,3.303331676,9.516162277,-162.2809249,-74.94727978,-75.72805122,-57.06667737,-40.91372761,28.82468424,70.00516736,-19.76849827,-15.77801845,-36.13752149,-10.75200358,-9.831358376,-24.37422063,20.77635875,-40.54485702,-4.807201184,-13.0328539,6.408374391,-3.303331676,-9.516162277,-237.2282047,-11.42753131,104.5527355,62.70064377,9.718318542,-8.82006109,0,-20.77635875,38.48282038,11.21557558,4.343629185,6.5280267,18.16139003,22.54901617
1/2/2007 10:00,160.8244889,74.85250853,75.03408758,57.12637269,41.28777602,-27.95986836,-68.71060406,22.83267538,16.20382949,38.31095498,9.751001093,9.073047223,22.59849894,-14.10162251,36.93429788,4.786688334,12.431365,-5.68903317,3.116521146,8.749432696,-160.8244889,-74.85250853,-75.03408758,-57.12637269,-41.28777602,27.95986836,68.71060406,-22.83267538,-16.20382949,-38.31095498,-9.751001093,-9.073047223,-22.59849894,14.10162251,-36.93429788,-4.786688334,-12.431365,5.68903317,-3.116521146,-8.749432696,-235.6769974,-12.62374741,102.9939559,58.84060352,9.118725505,-3.111592271,0,-14.10162251,35.92007404,10.4757215,4.061967924,5.956526076,16.96558739,21.1807977
1/2/2007 11:00,160.2062957,74.83775682,74.79324931,57.19286356,41.47921997,-27.6125467,-68.19850238,24.18016419,16.43430223,39.26101216,9.366939009,8.748890307,21.87927203,-11.37810479,35.55826898,4.722397479,12.14345538,-5.431061817,3.062633266,8.448710778,-160.2062957,-74.83775682,-74.79324931,-57.19286356,-41.47921997,27.6125467,68.19850238,-24.18016419,-16.43430223,-39.26101216,-9.366939009,-8.748890307,-21.87927203,11.37810479,-35.55826898,-4.722397479,-12.14345538,5.431061817,-3.062633266,-8.448710778,-235.0440525,-13.25903719,102.405796,57.16435282,8.857462253,-0.734089177,0,-11.37810479,35.12671835,10.1534593,3.935877193,5.686257041,16.49319451,20.59216616
1/2/2007 12:00,159.6567782,74.82377301,74.49345091,57.24883635,41.64827906,-27.20782115,-67.73479131,25.29445202,16.58967116,40.09792409,8.971176721,8.496957251,21.28425942,-8.953398428,34.24785045,4.72980697,11.9747953,-5.154988271,2.997267562,8.160052972,-159.6567782,-74.82377301,-74.49345091,-57.24883635,-41.64827906,27.20782115,67.73479131,-25.29445202,-16.58967116,-40.09792409,-8.971176721,-8.496957251,-21.28425942,8.953398428,-34.24785045,-4.72980697,-11.9747953,5.154988271,-2.997267562,-8.160052972,-234.4805512,-13.73378809,101.7012721,55.89168332,8.639336664,1.345530701,0,-8.953398428,34.13291934,9.884795242,3.816188449,5.499689689,16.12147401,20.13484827
1/2/2007 13:00,158.7732796,74.82342462,74.04547428,57.38280893,41.94847984,-26.55116455,-67.05616707,27.1431628,16.89228697,41.46530558,8.408652441,8.096354514,20.33717106,-5.150266578,32.29342938,4.723798499,11.64001614,-4.763040593,2.892709757,7.718123943,-158.7732796,-74.82342462,-74.04547428,-57.38280893,-41.94847984,26.55116455,67.05616707,-27.1431628,-16.89228697,-41.46530558,-8.408652441,-8.096354514,-20.33717106,5.150266578,-32.29342938,-4.723798499,-11.64001614,4.763040593,-2.892709757,-7.718123943,-233.5967042,-14.60348346,100.5966388,53.85236167,8.250431818,4.623127559,0,-5.150266578,32.82190171,9.486839092,3.645611848,5.203644756,15.51175688,19.35814009
1/2/2007 14:00,158.5745738,74.83452577,73.90404352,57.42798391,42.03033756,-26.3408839,-66.90731481,27.54883243,16.96426084,41.77847918,8.289510388,8.009180854,20.13015706,-4.343016976,31.89184941,4.730299996,11.55664073,-4.67561934,2.86935664,7.612920046,-158.5745738,-74.83452577,-73.90404352,-57.42798391,-42.03033756,26.3408839,66.90731481,-27.54883243,-16.96426084,-41.77847918,-8.289510388,-8.009180854,-20.13015706,4.343016976,-31.89184941,-4.730299996,-11.55664073,4.67561934,-2.86935664,-7.612920046,-233.4090996,-14.78779119,100.2449274,53.48132155,8.179069352,5.349630879,0,-4.343016976,32.56916952,9.405919336,3.613891048,5.139824214,15.38659365,19.16956078
1/2/2007 15:00,156.843684,74.42183133,73.20807548,57.2257612,42.08997286,-25.7437671,-65.81433709,29.36562625,17.1380464,43.01728768,7.540841264,7.488060876,18.88754534,-1.54E-07,29.3656264,4.655587848,11.12173905,-4.151107047,2.726434251,7.040959021,-156.843684,-74.42183133,-73.20807548,-57.2257612,-42.08997286,25.7437671,65.81433709,-29.36562625,-17.1380464,-43.01728768,-7.540841264,-7.488060876,-18.88754534,1.54E-07,-29.3656264,-4.655587848,-11.12173905,4.151107047,-2.726434251,-7.040959021,-231.2655153,-15.68012558,98.95184258,50.79265854,7.680179414,9.100840206,0,-1.54E-07,30.7263459,8.806694895,3.389734218,4.761626626,14.57302056,18.16269807
1/2/2007 16:00,146.5459374,69.5062942,68.31732949,53.42690675,39.28893916,-23.99900322,-61.47403128,27.39515811,15.98806325,40.06604092,7.038330748,6.966055334,17.73542039,-4.90E-09,27.39515811,4.210943549,10.61367155,-3.906577198,2.643619166,6.763309115,-146.5459374,-69.5062942,-68.31732949,-53.42690675,-39.28893916,23.99900322,61.47403128,-27.39515811,-15.98806325,-40.06604092,-7.038330748,-6.966055334,-17.73542039,4.90E-09,-27.39515811,-4.210943549,-10.61367155,3.906577198,-2.643619166,-6.763309115,-216.0522316,-14.48723797,92.31633271,47.51871345,7.255161159,8.326234452,0,-4.90E-09,28.55860626,8.117520747,3.13175355,4.322436168,13.61573044,17.37698067
1/2/2007 17:00,158.3292082,74.81225626,73.61739755,57.37331674,42.08526793,-26.06544458,-66.45159868,27.87748625,16.92099449,42.18361898,7.831163798,7.907529297,19.98005702,-3.191401946,31.0688882,4.496956908,11.92572192,-4.330845248,2.901625769,7.560271631,-158.3292082,-74.81225626,-73.61739755,-57.37331674,-42.08526793,26.06544458,66.45159868,-27.87748625,-16.92099449,-42.18361898,-7.831163798,-7.907529297,-19.98005702,3.191401946,-31.0688882,-4.496956908,-11.92572192,4.330845248,-2.901625769,-7.560271631,-233.1414645,-14.74677401,99.68284213,52.96099009,8.262306535,6.464868858,0,-3.191401946,31.56720386,8.827802156,3.50031855,5.005903528,15.32141116,19.48599355
1/2/2007 18:00,165.8516018,74.68537418,78.22224168,56.38066601,39.36270173,-32.41898003,-73.53722285,11.95001099,14.12126857,29.33062817,12.97164131,10.89625305,26.92814578,-35.01377024,46.96378122,4.265171124,13.29546605,-8.321126422,3.604958267,11.22001554,-165.8516018,-74.68537418,-78.22224168,-56.38066601,-39.36270173,32.41898003,73.53722285,-11.95001099,-14.12126857,-29.33062817,-12.97164131,-10.89625305,-26.92814578,35.01377024,-46.96378122,-4.265171124,-13.29546605,8.321126422,-3.604958267,-11.22001554,-240.536976,-8.114007583,110.6412217,71.42762927,11.18022489,-21.46541197,0,-35.01377024,43.52441262,12.58629755,4.650514888,7.291294784,19.31308851,24.5154816
1/2/2007 19:00,174.0878512,75.29176373,80.23483891,56.03773243,37.33780093,-35.10213458,-80.46250665,-5.708843083,11.58214845,16.96705801,18.86652061,15.14721912,36.62482374,-73.06302651,67.35418343,5.374258427,15.35743568,-12.21766777,4.484218866,14.44256432,-174.0878512,-75.29176373,-80.23483891,-56.03773243,-37.33780093,35.10213458,80.46250665,5.708843083,-11.58214845,-16.96705801,-18.86652061,-15.14721912,-36.62482374,73.06302651,-67.35418343,-5.374258427,-15.35743568,12.21766777,-4.484218866,-14.44256432,-249.3796149,0.477478938,115.3369735,95.52479914,15.2,-53.67150546,0,-73.06302651,58.20463776,17.5919262,6.648852841,10.66300025,26.66647829,29.8
1/2/2007 20:00,174.1134162,75.48215022,79.88753879,56.21225272,37.57331465,-34.52021081,-80.22076582,-5.551085761,11.86389349,17.63469905,19.05045298,15.44730515,36.99696361,-73.9922504,68.44116463,5.84472395,15.46033418,-12.15527605,4.342702216,14.33966582,-174.1134162,-75.48215022,-79.88753879,-56.21225272,-37.57331465,34.52021081,80.22076582,5.551085761,-11.86389349,-17.63469905,-19.05045298,-15.44730515,-36.99696361,73.9922504,-68.44116463,-5.84472395,-15.46033418,12.15527605,-4.342702216,-14.33966582,-249.5955664,0.440309983,114.4077496,95.6,15.2,-53.86002268,0,-73.9922504,59,18,6.895176925,11.10460293,27,29.8
1/2/2007 21:00,174.11309,75.53422219,79.79884749,56.24261932,37.64021958,-34.38624335,-80.07165178,-5.57017499,11.89820273,17.90279,19.0005571,15.56776083,37.03566689,-74.21490915,68.64473416,5.992369195,15.5505677,-12.00763081,4.213765406,14.2494323,-174.11309,-75.53422219,-79.79884749,-56.24261932,-37.64021958,34.38624335,80.07165178,5.57017499,-11.89820273,-17.90279,-19.0005571,-15.56776083,-37.03566689,74.21490915,-68.64473416,-5.992369195,-15.5505677,12.00763081,-4.213765406,-14.2494323,-249.6473122,0.431403633,114.1850908,95.6,15.2,-53.70119482,0,-74.21490915,59,18,6.992926298,11.35399542,27,29.8
1/2/2007 22:00,165.2622174,74.890391,78.14234774,56.62649087,39.82624456,-32.07307322,-72.65246891,12.71961774,14.23281678,31.11414914,12.50241997,11.23081126,26.57902927,-33.35986328,46.07948103,5.582334249,12.94716414,-7.324463342,2.949251122,9.942066143,-165.2622174,-74.890391,-78.14234774,-56.62649087,-39.82624456,32.07307322,72.65246891,-12.71961774,-14.23281678,-31.11414914,-12.50241997,-11.23081126,-26.57902927,33.35986328,-46.07948103,-5.582334249,-12.94716414,7.324463342,-2.949251122,-9.942066143,-240.1526084,-9.332865762,110.215421,70.25345204,10.9500175,-19.19811136,0,-33.35986328,41.78279942,12.90679759,5.177956626,8.28156014,19.58621425,22.88923029
1/2/2007 23:00,136.7836595,64.78916304,65.26788017,49.72813656,36.56018975,-24.28239022,-57.25431596,25.15012736,14.67784291,36.46998757,7.126703555,6.842706399,15.8956374,-1.26E-08,25.15012738,4.586394909,8.863110769,-3.77630438,1.602421254,5.979394733,-136.7836595,-64.78916304,-65.26788017,-49.72813656,-36.56018975,24.28239022,57.25431596,-25.15012736,-14.67784291,-36.46998757,-7.126703555,-6.842706399,-15.8956374,1.26E-08,-25.15012738,-4.586394909,-8.863110769,3.77630438,-1.602421254,-5.979394733,-201.5728225,-14.772547,89.55027039,42.87209203,7.625049265,6.604940214,0,-1.26E-08,26.37846461,8.362699288,3.350399175,5.240285144,11.51866392,14.8425055
1/3/2007 0:00,98.57099591,46.10522071,47.89817521,35.16663159,25.59732344,-19.1885708,-41.55112519,17.60538742,10.27466411,24.89999468,5.487565227,4.713558679,11.03616286,-2.05E-09,17.60538743,3.12167978,5.885605554,-3.180391798,1.160223582,4.575086861,-98.57099591,-46.10522071,-47.89817521,-35.16663159,-25.59732344,19.1885708,41.55112519,-17.60538742,-10.27466411,-24.89999468,-5.487565227,-4.713558679,-11.03616286,2.05E-09,-17.60538743,-3.12167978,-5.885605554,3.180391798,-1.160223582,-4.575086861,-144.6762166,-10.09113432,67.08674601,29.64913445,5.251424278,3.662707917,0,-2.05E-09,18.8727662,6.302071578,2.307173428,3.553335098,7.621299577,10.46069241
1/3/2007 1:00,69.56646782,32.22346161,33.57394683,24.51095203,17.66087518,-13.5933064,-29.70548763,12.25225426,7.150526942,16.59047259,4.306586263,3.328173721,7.781025118,-1.23E-09,12.25225426,1.957065177,3.929954357,-2.689487042,0.811757168,3.611070321,-69.56646782,-32.22346161,-33.57394683,-24.51095203,-17.66087518,13.5933064,29.70548763,-12.25225426,-7.150526942,-16.59047259,-4.306586263,-3.328173721,-7.781025118,1.23E-09,-12.25225426,-1.957065177,-3.929954357,2.689487042,-0.811757168,-3.611070321,-101.7899294,-6.179306223,47.16725323,21.22035206,3.588376575,1.174687485,0,-1.23E-09,13.51576167,4.646552219,1.617099221,2.516416553,4.981711965,7.541024679
1/3/2007 2:00,58.35167648,26.83287362,28.47565666,20.35218285,14.56254564,-11.97935373,-25.08576218,10.10086403,5.89495605,13.41562504,3.759768244,2.758622917,6.481194961,-1.00E-09,10.10086403,1.525521333,3.151826103,-2.412510894,0.693525812,3.132486043,-58.35167648,-26.83287362,-28.47565666,-20.35218285,-14.56254564,11.97935373,25.08576218,-10.10086403,-5.89495605,-13.41562504,-3.759768244,-2.758622917,-6.481194961,1.00E-09,-10.10086403,-1.525521333,-3.151826103,2.412510894,-0.693525812,-3.132486043,-85.1845501,-5.038708672,40.4550104,17.46277122,2.894032039,0.416038918,0,-1.00E-09,11.31847265,3.938032227,1.34725735,2.065097105,4.042234729,6.284312146
1/3/2007 3:00,51.91751365,23.67763002,25.66255732,17.86411971,12.70473497,-11.28816515,-22.33916577,8.760054631,5.112447498,11.50470678,3.401392093,2.410274698,5.693039992,-1.81E-09,8.760054632,1.34761867,2.68542399,-2.244377762,0.625675151,2.810738937,-51.91751365,-23.67763002,-25.66255732,-17.86411971,-12.70473497,11.28816515,22.33916577,-8.760054631,-5.112447498,-11.50470678,-3.401392093,-2.410274698,-5.693039992,1.81E-09,-8.760054632,-1.34761867,-2.68542399,2.244377762,-0.625675151,-2.810738937,-75.59514367,-4.313898355,36.95072247,15.04261821,2.53849244,-1.81E-09,0,-1.81E-09,9.83945947,3.591996432,1.157014331,1.784599547,3.507976205,5.496162927
1/3/2007 4:00,51.67244731,23.57439088,25.50784456,17.79186666,12.65570183,-11.18357047,-22.23909988,8.731057529,5.095524526,11.46201053,3.3938508,2.404494231,5.657387236,-1.81E-09,8.731057531,1.352538662,2.661049267,-2.237141313,0.609836732,2.795649114,-51.67244731,-23.57439088,-25.50784456,-17.79186666,-12.65570183,11.18357047,22.23909988,-8.731057529,-5.095524526,-11.46201053,-3.3938508,-2.404494231,-5.657387236,1.81E-09,-8.731057531,-1.352538662,-2.661049267,2.237141313,-0.609836732,-2.795649114,-75.24683818,-4.282965749,36.69141503,15.02081402,2.52898229,0.006278265,0,-1.81E-09,9.812994128,3.589679974,1.156709487,1.794657499,3.471574854,5.456698381
1/3/2007 5:00,54.67551194,25.00159597,27.00965375,18.89198185,13.46449232,-11.78779695,-23.50577809,9.262217646,5.405514397,12.2938672,3.523371473,2.547601887,5.966372938,-1.79E-09,9.262217648,1.484304509,2.805760898,-2.291231665,0.628063658,2.864300758,-54.67551194,-25.00159597,-27.00965375,-18.89198185,-13.46449232,11.78779695,23.50577809,-9.262217646,-5.405514397,-12.2938672,-3.523371473,-2.547601887,-5.966372938,1.79E-09,-9.262217648,-1.484304509,-2.805760898,2.291231665,-0.628063658,-2.864300758,-79.67710791,-4.690615972,38.7974507,15.94223094,2.666443003,0.256520899,0,-1.79E-09,10.37766664,3.775536174,1.232139808,1.919538229,3.730135839,5.670061656
1/3/2007 6:00,113.3210253,52.66899562,54.34469474,40.10393461,28.99751389,-21.56050674,-48.18423259,19.80054318,11.55577696,27.70985693,6.433196775,5.324246888,12.19052055,-2.68E-09,19.80054319,3.216650374,5.893527622,-3.855729573,1.130996179,5.039247017,-113.3210253,-52.66899562,-54.34469474,-40.10393461,-28.99751389,21.56050674,48.18423259,-19.80054318,-11.55577696,-27.70985693,-6.433196775,-5.324246888,-12.19052055,2.68E-09,-19.80054319,-3.216650374,-5.893527622,3.855729573,-1.130996179,-5.039247017,-165.9900209,-10.12511794,75.90520147,35.37134033,5.772419997,3.761892708,0,-2.68E-09,22.24614215,7.072379947,2.577467202,4.193250709,8.282269717,10.93277464
1/3/2007 7:00,164.8925569,73.84319157,78.67525085,55.08007145,38.60876958,-34.28416777,-71.20459138,14.84311136,14.22763757,31.15051061,12.19545936,10.59027453,24.9635276,-27.26321421,42.10632557,5.105819003,11.86161337,-7.056263461,2.716132749,9.49564958,-164.8925569,-73.84319157,-78.67525085,-55.08007145,-38.60876958,34.28416777,71.20459138,-14.84311136,-14.22763757,-31.15051061,-12.19545936,-10.59027453,-24.9635276,27.26321421,-42.10632557,-5.105819003,-11.86161337,7.056263461,-2.716132749,-9.49564958,-238.7357485,-7.471534971,112.9594186,62.92974613,10.09685916,-16.59875089,0,-27.26321421,39.36653077,12.16208246,5.139195903,7.874141779,18.18401077,21.35726295
1/3/2007 8:00,166.1918396,73.88915149,79.22445435,54.98443449,38.22558777,-35.01847476,-72.38637588,12.04407811,13.77566212,29.09035763,13.05727068,11.23904177,26.47480864,-33.05169891,45.09577702,5.191400402,12.37214104,-7.711699183,2.870792711,10.16007712,-166.1918396,-73.88915149,-79.22445435,-54.98443449,-38.22558777,35.01847476,72.38637588,-12.04407811,-13.77566212,-29.09035763,-13.05727068,-11.23904177,-26.47480864,33.05169891,-45.09577702,-5.191400402,-12.37214104,7.711699183,-2.870792711,-10.16007712,-240.0809911,-6.242637031,114.2429291,66.53259538,10.63800575,-21.68076346,0,-33.05169891,41.3078977,12.90309958,5.345571497,8.368249057,19.18552423,22.53221816
1/3/2007 9:00,162.9860792,73.67815607,79.22558701,55.16406691,39.04583405,-34.83459734,-69.75157096,18.64040367,14.62430139,33.73703808,10.75763839,9.509734362,22.35450547,-18.34963775,36.99004143,4.952304589,10.81905265,-6.109061448,2.398620577,8.355054304,-162.9860792,-73.67815607,-79.22558701,-55.16406691,-39.04583405,34.83459734,69.75157096,-18.64040367,-14.62430139,-33.73703808,-10.75763839,-9.509734362,-22.35450547,18.34963775,-36.99004143,-4.952304589,-10.81905265,6.109061448,-2.398620577,-8.355054304,-236.6642352,-10.4494088,114.0601844,56.81633546,9.235381082,-8.884840149,0,-18.34963775,35.84298558,11.06136604,4.648576943,7.111113784,16.39807175,19.17410696
1/3/2007 10:00,161.3277337,73.66069509,78.19786897,55.36727286,39.5877584,-33.43550588,-68.36471433,22.15092162,15.20116192,36.43136543,9.598661021,8.80369885,20.66178439,-11.13876,33.28968162,4.937516923,10.40072089,-5.322432033,2.199001652,7.570740989,-161.3277337,-73.66069509,-78.19786897,-55.36727286,-39.5877584,33.43550588,68.36471433,-22.15092162,-15.20116192,-36.43136543,-9.598661021,-8.80369885,-20.66178439,11.13876,-33.28968162,-4.937516923,-10.40072089,5.322432033,-2.199001652,-7.570740989,-234.9884288,-11.82516652,111.6333749,52.94439777,8.452373731,-2.632778833,0,-11.13876,33.15260573,10.25994896,4.276228988,6.604697198,15.29004506,17.97146188
1/3/2007 11:00,160.697851,73.69619052,77.83984171,55.51996399,39.84763336,-32.86366961,-67.93097986,23.40527612,15.41114696,37.3845382,9.205218688,8.530283604,20.0093254,-8.581153294,31.98642941,4.891857265,10.22172336,-5.038255155,2.123689073,7.305294143,-160.697851,-73.69619052,-77.83984171,-55.51996399,-39.84763336,32.86366961,67.93097986,-23.40527612,-15.41114696,-37.3845382,-9.205218688,-8.530283604,-20.0093254,8.581153294,-31.98642941,-4.891857265,-10.22172336,5.038255155,-2.123689073,-7.305294143,-234.3940416,-12.50958803,110.7035113,51.77085116,8.22830582,-0.360289494,0,-8.581153294,32.28399574,9.93011242,4.166963533,6.406594531,14.82772034,17.5270175
1/3/2007 12:00,160.2131324,73.6803777,77.84104538,55.5734592,39.99229583,-32.80991304,-67.55763306,24.38132866,15.54114871,38.09088643,8.873311013,8.295056543,19.43147338,-6.427401406,30.80873007,4.873059599,10.00547818,-4.792825891,2.048126988,7.033013179,-160.2131324,-73.6803777,-77.84104538,-55.5734592,-39.99229583,32.80991304,67.55763306,-24.38132866,-15.54114871,-38.09088643,-8.873311013,-8.295056543,-19.43147338,6.427401406,-30.80873007,-4.873059599,-10.00547818,4.792825891,-2.048126988,-7.033013179,-233.8935101,-13.19366803,110.6509584,50.39870186,8.024154032,1.491045494,0,-6.427401406,31.471341,9.66588549,4.080485122,6.246929554,14.44658719,17.03849136
1/3/2007 13:00,159.3801194,73.62987859,77.59508005,55.61240916,40.21098719,-32.48504949,-66.81770435,26.1905996,15.82104131,39.39644727,8.2960598,7.875681536,18.42501557,-2.625711059,28.81631066,4.806280471,9.633097489,-4.387792991,1.928900763,6.583211065,-159.3801194,-73.62987859,-77.59508005,-55.61240916,-40.21098719,32.48504949,66.81770435,-26.1905996,-15.82104131,-39.39644727,-8.2960598,-7.875681536,-18.42501557,2.625711059,-28.81631066,-4.806280471,-9.633097489,4.387792991,-1.928900763,-6.583211065,-233.009998,-14.03835697,110.0801295,47.93342311,7.626714159,4.799690362,0,-2.625711059,30.19797401,9.194073462,3.908266809,5.946780774,13.77070527,16.21630855
1/3/2007 14:00,159.204316,73.64580224,77.4875901,55.6517053,40.29123739,-32.32011655,-66.65087442,26.55248169,15.89181191,39.71696617,8.163777632,7.816354548,18.27703634,-1.937759552,28.49024124,4.806608133,9.599272985,-4.294962622,1.908384368,6.485409919,-159.204316,-73.64580224,-77.4875901,-55.6517053,-40.29123739,32.32011655,66.65087442,-26.55248169,-15.89181191,-39.71696617,-8.163777632,-7.816354548,-18.27703634,1.937759552,-28.49024124,-4.806608133,-9.599272985,4.294962622,-1.908384368,-6.485409919,-232.8501182,-14.22621681,109.8077066,47.53816958,7.569199045,5.459797641,0,-1.937759552,29.97617202,9.101570755,3.86881501,5.90797018,13.70001079,16.0846829
1/3/2007 15:00,153.9282378,71.27942073,75.15845143,53.86249211,39.05123171,-31.46865474,-64.27942152,26.46405763,15.44466456,38.9112468,7.633739073,7.388881055,17.26542544,-2.62E-08,26.46405766,4.596587039,9.136613343,-3.962170475,1.796164248,6.06902972,-153.9282378,-71.27942073,-75.15845143,-53.86249211,-39.05123171,31.46865474,64.27942152,-26.46405763,-15.44466456,-38.9112468,-7.633739073,-7.388881055,-17.26542544,2.62E-08,-26.46405766,-4.596587039,-9.136613343,3.962170475,-1.796164248,-6.06902972,-225.2076585,-14.14393744,106.6271062,44.76453669,7.139984127,6.623201227,0,-2.62E-08,28.17552183,8.558757513,3.671568598,5.592716807,12.99255997,15.20564306
1/3/2007 16:00,143.7752612,66.46663565,70.48832944,50.17191,36.33273642,-29.86764549,-60.05164957,24.61748008,14.36698511,36.06300802,7.213105968,6.886076798,16.07501281,-2.63E-08,24.61748011,4.257423301,8.49559388,-3.780841273,1.663821357,5.758483553,-143.7752612,-66.46663565,-70.48832944,-50.17191,-36.33273642,29.86764549,60.05164957,-24.61748008,-14.36698511,-36.06300802,-7.213105968,-6.886076798,-16.07501281,2.63E-08,-24.61748011,-4.257423301,-8.49559388,3.780841273,-1.663821357,-5.758483553,-210.2418969,-13.21771461,100.3559749,41.37144887,6.684714482,5.888812443,0,-2.63E-08,26.23144804,8.038264574,3.432264695,5.222255441,11.98035061,14.25407743
1/3/2007 17:00,158.9425185,73.67091393,77.49746229,55.67867246,40.41253636,-32.30374251,-66.26292343,27.04889337,15.97363443,40.30102607,7.916098658,7.785102202,18.081608,-0.919318083,27.96821145,4.947650617,9.67447912,-4.043786456,1.821013007,6.302569396,-158.9425185,-73.67091393,-77.49746229,-55.67867246,-40.41253636,32.30374251,66.26292343,-27.04889337,-15.97363443,-40.30102607,-7.916098658,-7.785102202,-18.081608,0.919318083,-27.96821145,-4.947650617,-9.67447912,4.043786456,-1.821013007,-6.302569396,-232.6134325,-14.64615256,109.8012048,46.61532558,7.519500791,6.518217206,0,-0.919318083,29.31971615,8.991437073,3.872312202,5.964089195,13.60005161,15.97704852
1/3/2007 18:00,165.7662202,73.86991903,79.14643358,54.88507764,38.34575277,-35.03059444,-71.47417234,12.52552263,13.66591115,30.19472618,12.25314816,11.174499,25.66210238,-31.13753247,43.6630551,5.557476512,12.47846902,-6.846985781,2.423721678,9.521209522,-165.7662202,-73.86991903,-79.14643358,-54.88507764,-38.34575277,35.03059444,71.47417234,-12.52552263,-13.66591115,-30.19472618,-12.25314816,-11.174499,-25.66210238,31.13753247,-43.6630551,-5.557476512,-12.47846902,6.846985781,-2.423721678,-9.521209522,-239.6361392,-6.611043823,114.177028,65.13722175,10.54677329,-18.89502336,0,-31.13753247,39.29302072,12.40446229,5.406162376,8.75077732,18.56461454,21.99967854
1/3/2007 19:00,174.0295299,74.87656512,80.99444835,55.65103958,36.82506212,-36.38004818,-80.96056751,-6.230335485,10.8618944,16.20400381,18.65102175,15.49143171,36.14511215,-71.02550347,64.79516798,5.803520308,14.98187597,-11.65102175,3.731041698,13.79023726,-174.0295299,-74.87656512,-80.99444835,-55.65103958,-36.82506212,36.38004818,80.96056751,6.230335485,-10.8618944,-16.20400381,-18.65102175,-15.49143171,-36.14511215,71.02550347,-64.79516798,-5.803520308,-14.98187597,11.65102175,-3.731041698,-13.79023726,-248.906095,0.55897986,117.3744965,95.6,14.53705591,-54.0835618,0,-71.02550347,54.8716661,17.45454206,7,11.76039001,26.08591659,28.77211324
